x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,class
972,368,383,245,643,410,695,651,696,634,wry
977,373,386,247,644,412,692,650,695,634,wry
968,370,376,253,630,413,686,654,691,638,wry
970,375,376,267,628,422,671,672,705,662,wry
964,378,362,269,629,423,674,666,700,657,wry
972,388,375,281,633,430,670,664,697,660,wry
957,388,364,312,608,445,659,653,662,653,wry
970,447,364,312,521,439,566,653,563,646,wry
889,401,234,310,526,458,580,664,581,659,wry
885,406,280,291,543,444,597,666,603,672,wry
887,390,280,285,548,441,614,660,600,654,wry
896,388,292,287,552,437,616,652,606,643,wry
899,395,308,298,557,444,616,654,609,648,wry
898,398,308,289,561,443,619,662,618,661,wry
890,404,295,295,562,444,617,657,614,656,wry
881,402,283,287,561,440,617,657,612,655,wry
895,393,296,285,559,437,615,664,620,660,wry
877,385,311,299,584,458,636,663,651,671,wry
900,397,304,292,559,444,618,665,619,660,wry
893,400,290,294,557,447,616,663,614,663,wry
881,407,281,297,553,450,611,661,608,663,wry
882,409,279,298,553,449,611,658,608,659,wry
893,411,292,297,564,450,617,660,614,661,wry
871,390,292,311,584,469,616,657,641,674,wry
892,410,292,295,558,452,612,667,618,669,wry
880,417,264,304,545,460,600,663,598,667,wry
869,419,250,308,540,463,581,662,591,671,wry
853,426,254,319,534,474,573,667,584,678,wry
839,434,235,318,519,480,558,667,578,684,wry
832,433,239,319,512,488,566,670,571,685,wry
828,439,234,324,510,495,567,664,568,681,wry
826,437,232,326,507,496,563,664,566,683,wry
831,445,235,326,506,500,571,666,565,683,wry
834,447,235,327,513,502,576,666,567,682,wry
841,457,240,321,522,503,583,670,574,686,wry
850,453,241,322,526,501,578,672,578,689,wry
846,453,242,318,520,501,580,674,577,691,wry
839,450,239,321,519,500,577,671,575,688,wry
837,452,238,325,517,502,576,669,572,687,wry
838,450,237,325,519,502,575,670,572,686,wry
841,451,238,324,518,501,572,672,572,689,wry
847,445,231,325,525,497,570,670,574,686,wry
854,439,234,324,528,496,576,671,577,688,wry
854,429,233,317,523,486,571,672,577,684,wry
858,426,244,312,534,479,573,674,587,689,wry
859,422,244,307,531,475,574,677,589,690,wry
858,419,250,307,533,474,577,673,590,687,wry
864,432,263,310,546,477,588,672,596,687,wry
870,435,269,305,548,472,590,673,601,687,wry
870,429,273,303,551,469,593,671,604,684,wry
881,410,299,297,573,479,631,684,610,670,wry
887,422,303,300,576,485,640,686,612,668,wry
878,433,271,310,554,474,602,669,603,679,wry
885,419,307,301,571,481,633,684,609,668,wry
880,435,267,317,549,477,595,670,596,679,wry
881,439,274,314,556,475,602,669,602,679,wry
881,432,295,303,562,489,638,689,601,670,wry
876,438,271,314,544,479,600,672,593,682,wry
877,442,265,315,546,479,597,672,593,683,wry
882,450,269,319,549,481,596,671,593,682,wry
887,438,298,309,564,486,633,686,602,669,wry
889,448,267,315,548,476,594,673,596,681,wry
895,450,284,315,555,479,603,677,604,684,wry
895,439,311,310,568,486,636,689,612,671,wry
896,440,310,307,569,488,640,690,614,671,wry
897,440,308,308,569,489,640,690,613,672,wry
893,452,285,314,554,480,603,679,605,686,wry
890,452,275,312,552,478,604,673,601,681,wry
897,440,313,309,570,488,643,687,611,668,wry
865,425,290,328,567,492,617,663,625,687,wry
891,451,280,311,554,475,605,670,604,678,wry
885,439,306,306,566,486,637,685,606,669,wry
886,443,307,304,568,486,642,684,606,664,wry
891,451,275,311,559,473,607,668,605,677,wry
886,454,271,310,559,475,610,666,602,674,wry
888,452,275,308,560,472,611,667,606,674,wry
891,448,274,309,558,469,608,665,607,674,wry
893,450,274,311,556,471,604,666,606,676,wry
894,445,302,303,574,482,641,682,615,665,wry
895,459,279,310,564,472,608,669,612,677,wry
898,448,291,307,569,470,617,672,619,678,wry
866,430,290,323,578,485,614,661,634,685,wry
895,443,284,303,563,462,610,665,616,674,wry
890,443,283,306,563,464,611,662,612,671,wry
892,441,272,305,558,467,611,666,606,671,wry
888,435,274,302,556,460,607,663,609,670,wry
891,438,280,297,558,454,606,662,613,668,wry
894,433,285,297,560,453,611,663,618,667,wry
898,430,295,298,559,454,616,662,619,666,wry
870,404,295,310,573,471,619,658,637,674,wry
871,406,305,307,571,472,625,669,641,682,wry
875,406,301,310,577,473,630,664,642,677,wry
883,408,301,310,577,470,631,658,643,671,wry
884,408,304,308,578,468,630,659,645,672,wry
884,412,307,307,577,469,632,661,645,674,wry
884,411,306,306,578,470,633,663,645,675,wry
886,409,310,305,581,465,631,663,650,675,wry
889,411,307,301,588,460,632,664,655,676,wry
887,407,306,301,586,457,631,662,654,672,wry
886,406,312,303,585,458,632,665,655,673,wry
891,404,311,294,587,450,633,666,658,675,wry
894,409,310,290,594,447,638,664,663,672,wry
798,271,419,327,641,418,579,632,674,644,wry
803,271,401,330,625,424,569,627,663,639,wry
802,274,434,344,634,428,570,634,673,647,wry
728,325,436,380,598,480,570,664,620,682,wry
734,301,365,359,583,454,541,664,627,674,wry
783,312,342,379,575,466,513,684,620,695,wry
758,317,364,361,578,469,531,662,598,664,wry
763,285,383,358,587,448,523,647,623,668,wry
805,240,362,307,588,446,571,650,604,642,wry
756,269,441,333,626,409,559,612,662,626,wry
775,286,452,326,657,410,587,620,691,637,wry
824,255,434,317,660,407,593,629,702,644,wry
843,267,465,265,665,407,630,613,668,610,wry
843,385,480,323,709,422,660,589,729,603,wry
858,352,503,312,725,406,676,577,725,581,wry
858,352,684,282,727,405,701,583,735,594,wry
896,403,568,285,772,394,731,581,759,570,wry
969,233,513,276,749,384,713,593,773,592,wry
968,220,498,273,744,383,703,595,771,597,wry
937,249,495,286,740,373,671,586,776,598,wry
919,247,477,286,721,394,682,599,743,609,wry
934,253,455,287,713,389,664,596,755,608,wry
958,248,413,294,704,408,674,600,728,605,wry
948,257,437,291,715,402,675,602,740,607,wry
950,252,431,296,711,407,677,607,741,611,wry
950,245,434,292,705,405,675,608,738,612,wry
948,248,449,291,717,398,670,599,739,606,wry
940,230,459,283,709,389,660,602,738,610,wry
922,246,453,302,702,391,653,606,739,608,wry
918,213,417,275,676,393,657,592,714,595,wry
920,210,432,273,688,391,659,585,714,587,wry
918,241,441,304,702,402,662,594,725,600,wry
925,219,488,286,713,380,663,601,768,612,wry
932,222,461,284,706,381,660,603,766,614,wry
938,218,455,275,698,379,663,612,769,619,wry
953,222,475,288,718,385,666,605,763,617,wry
960,228,487,285,736,388,681,632,797,635,wry
946,235,490,292,733,389,681,639,804,643,wry
843,358,529,326,752,415,672,603,748,609,wry
832,478,483,317,722,427,670,599,743,616,wry
753,450,491,321,682,435,668,626,690,633,wry
824,291,359,316,629,416,585,636,653,644,wry
790,290,348,310,603,413,550,629,631,643,wry
783,267,348,326,580,401,507,617,600,629,wry
796,225,310,290,574,393,519,621,623,633,wry
789,219,307,283,567,386,515,620,623,626,wry
793,213,310,275,564,379,511,614,618,620,wry
791,285,301,289,590,389,534,606,632,615,wry
798,244,306,288,577,392,540,620,634,623,wry
814,240,318,284,574,393,543,627,637,634,wry
784,319,353,323,612,416,564,641,640,656,wry
836,266,351,317,614,417,562,632,638,645,wry
829,310,393,328,639,414,569,607,661,629,wry
826,366,408,328,668,421,601,592,671,607,wry
843,306,407,324,665,412,601,624,707,636,wry
878,301,383,320,630,430,609,642,688,641,wry
881,319,371,327,632,444,618,660,697,660,wry
899,325,373,329,641,442,622,662,701,660,wry
894,326,386,323,647,439,630,656,703,656,wry
898,331,347,318,632,438,617,653,691,649,wry
891,305,330,295,610,440,626,649,668,651,wry
857,295,354,314,606,422,597,653,655,653,wry
871,292,334,290,600,438,614,646,641,642,wry
875,307,330,294,601,436,611,641,636,636,wry
857,311,295,315,584,429,572,650,636,645,wry
855,287,356,258,545,414,588,647,612,624,wry
849,277,359,255,546,413,585,653,621,631,wry
842,316,284,313,577,437,563,658,630,653,wry
834,310,296,308,571,438,566,674,641,668,wry
832,306,276,313,565,441,562,673,636,663,wry
836,313,278,287,509,419,559,663,572,653,wry
828,294,343,241,546,399,560,631,588,623,wry
816,360,361,233,575,395,563,621,606,623,wry
827,298,352,242,563,404,564,629,599,624,wry
847,298,282,300,587,424,567,643,610,641,wry
863,305,266,298,580,416,559,639,622,635,wry
867,332,291,293,598,410,574,629,630,627,wry
847,336,303,299,611,409,569,620,652,632,wry
864,334,304,300,623,410,573,615,651,627,wry
862,347,303,301,623,413,572,615,650,630,wry
886,339,277,298,604,414,575,637,638,631,wry
877,337,291,296,610,417,579,637,633,632,wry
857,320,310,292,610,409,567,630,650,642,wry
883,341,274,305,612,423,577,640,638,635,wry
861,334,290,302,603,414,568,628,647,640,wry
863,305,275,303,589,414,554,624,637,636,wry
861,310,278,304,597,412,553,617,638,632,wry
865,321,290,301,611,410,557,614,642,629,wry
865,305,306,301,607,408,560,622,645,635,wry
870,341,315,312,620,423,571,614,643,635,wry
864,355,326,322,626,431,575,605,640,630,wry
871,338,308,327,615,433,569,608,638,634,wry
857,386,329,320,627,429,570,599,647,629,wry
881,307,281,303,585,441,593,641,634,638,wry
869,291,318,269,565,423,580,643,630,634,wry
867,309,298,301,593,434,592,640,647,638,wry
866,306,295,306,592,442,596,641,638,638,wry
853,291,329,264,555,425,584,647,614,629,wry
856,286,318,263,552,424,578,647,614,631,wry
851,297,325,258,555,419,576,646,612,629,wry
838,296,329,252,551,413,571,647,611,630,wry
837,292,318,253,546,414,568,649,608,631,wry
846,326,311,258,558,415,569,642,613,630,wry
852,295,306,260,548,418,568,648,608,633,wry
841,284,307,255,536,419,568,654,596,634,wry
852,348,291,337,573,436,529,620,598,639,wry
849,299,256,297,543,450,554,655,601,646,wry
836,303,267,308,552,424,526,662,626,656,wry
838,300,268,306,551,424,527,663,629,657,wry
405,467,262,342,307,477,352,726,318,729,wry
407,468,260,342,306,478,350,729,318,732,wry
405,467,259,342,306,478,348,728,318,731,wry
403,465,259,342,304,481,348,732,316,735,wry
386,471,225,339,258,488,307,767,276,757,wry
389,474,222,337,261,484,309,761,279,750,wry
406,470,258,346,304,482,345,733,316,732,wry
411,471,253,346,302,483,344,733,317,733,wry
409,468,257,347,301,485,349,731,316,734,wry
389,469,222,343,249,494,308,769,271,759,wry
389,472,221,345,253,491,308,763,275,753,wry
388,470,223,347,250,492,310,762,271,752,wry
385,470,221,349,248,496,310,762,270,754,wry
384,471,222,350,248,498,312,764,267,757,wry
382,472,226,352,248,499,314,763,265,757,wry
381,475,227,354,247,501,315,763,264,757,wry
382,475,227,354,250,501,318,763,264,757,wry
381,474,229,354,246,503,318,766,260,761,wry
381,476,227,356,245,505,317,767,259,762,wry
381,475,229,356,247,503,320,764,260,758,wry
381,477,229,356,248,499,320,756,260,751,wry
382,479,227,356,250,497,320,753,264,746,wry
381,477,226,356,246,500,318,759,260,753,wry
383,478,224,355,253,498,320,757,268,750,wry
382,478,223,357,254,498,320,757,269,750,wry
386,478,222,354,258,492,321,752,274,742,wry
409,473,259,353,307,485,361,722,320,725,wry
386,480,224,353,261,490,323,751,278,740,wry
412,476,254,350,309,486,358,729,323,733,wry
387,481,222,350,261,492,321,759,276,748,wry
388,483,222,351,260,498,320,770,276,758,wry
390,482,218,347,261,496,318,772,279,758,wry
393,481,218,349,257,498,318,774,280,758,wry
394,483,214,349,253,499,313,774,277,759,wry
390,481,214,352,251,503,311,779,271,766,wry
388,485,216,356,249,512,312,787,269,775,wry
390,487,212,356,250,512,308,788,272,776,wry
388,490,214,359,249,514,306,786,271,777,wry
389,491,215,361,249,514,307,785,272,775,wry
389,493,211,360,249,513,302,783,272,774,wry
393,523,205,360,257,521,275,787,252,767,wry
397,524,204,360,256,520,277,787,251,766,wry
386,501,209,366,253,519,298,785,274,776,wry
384,524,205,366,262,527,278,789,250,772,wry
385,503,212,368,257,521,303,784,274,776,wry
382,501,211,367,253,522,301,786,270,779,wry
387,505,210,367,258,524,304,791,274,781,wry
385,497,211,372,247,531,303,801,266,791,wry
387,494,214,374,239,529,308,794,256,784,wry
387,496,212,374,242,528,304,792,260,783,wry
389,501,208,373,244,530,304,798,263,786,wry
391,506,206,375,250,533,303,803,270,790,wry
398,533,198,377,252,542,279,814,248,790,wry
398,533,196,376,255,539,284,808,249,782,wry
391,501,202,371,250,531,302,805,272,791,wry
389,501,203,373,255,527,306,797,276,784,wry
393,502,201,371,262,525,311,795,284,780,wry
400,534,198,374,267,530,290,799,258,771,wry
398,530,197,374,265,526,289,790,255,763,wry
379,491,201,366,249,515,297,772,270,765,wry
380,492,202,370,248,518,297,775,268,766,wry
386,499,200,370,250,515,295,774,274,762,wry
383,501,201,369,248,512,292,765,272,756,wry
381,499,204,370,245,511,292,762,269,753,wry
390,508,208,371,243,513,295,771,269,758,wry
389,507,210,372,242,510,295,765,267,752,wry
396,513,208,369,251,502,302,755,276,739,wry
396,518,207,369,255,498,301,746,280,733,wry
388,509,204,366,231,502,286,747,258,740,wry
394,515,202,366,232,503,287,749,260,740,wry
394,522,202,374,224,508,273,751,255,744,wry
397,528,201,375,232,507,282,749,261,739,wry
397,528,199,374,234,508,282,748,263,738,wry
397,530,201,376,234,510,282,751,263,742,wry
396,526,203,376,233,510,284,751,261,743,wry
394,527,205,378,232,513,284,754,259,748,wry
391,527,206,378,229,515,282,756,255,751,wry
404,560,161,369,205,520,231,785,195,758,wry
391,525,201,378,219,521,269,768,250,764,wry
390,528,203,382,221,525,270,773,250,769,wry
388,519,202,377,219,518,270,758,247,754,wry
394,523,199,374,223,513,274,754,250,747,wry
401,526,195,368,229,505,279,745,255,734,wry
412,573,159,358,243,501,254,756,228,715,wry
412,547,181,362,247,501,286,743,272,729,wry
409,545,182,365,250,513,288,762,271,746,wry
407,545,177,361,251,519,288,774,272,761,wry
416,589,172,370,275,535,290,817,268,779,wry
413,600,177,374,283,542,294,827,272,790,wry
407,564,173,368,271,514,290,759,290,749,wry
401,556,174,368,265,516,287,761,280,752,wry
405,596,175,374,290,541,297,819,272,787,wry
404,603,181,375,304,548,308,838,279,801,wry
405,599,182,375,302,543,304,827,280,792,wry
401,597,183,375,303,541,304,825,278,791,wry
399,597,187,376,305,548,304,836,279,802,wry
401,597,185,376,305,542,301,824,281,790,wry
402,601,188,377,311,543,301,824,287,790,wry
396,603,196,378,320,550,308,838,289,803,wry
391,602,199,377,326,552,310,843,291,809,wry
390,603,201,377,332,551,314,840,295,805,wry
396,604,199,377,328,548,313,835,294,798,wry
393,604,201,377,330,552,313,843,295,806,wry
395,604,199,375,332,551,316,842,296,805,wry
399,603,193,373,326,547,310,834,297,798,wry
401,605,188,369,322,547,313,839,294,803,wry
402,608,187,368,324,549,316,841,295,803,wry
400,608,187,370,321,549,309,838,292,801,wry
401,608,187,371,319,546,309,835,291,798,wry
403,606,185,371,313,545,306,831,285,794,wry
401,604,183,370,310,542,303,826,281,790,wry
403,606,180,366,305,541,303,826,280,790,wry
400,601,179,364,293,540,296,824,270,790,wry
402,598,178,369,289,535,292,812,268,779,wry
394,582,182,373,266,536,286,813,253,783,wry
386,574,183,375,253,535,278,808,244,782,wry
382,573,186,375,258,538,281,816,247,789,wry
378,565,186,375,256,538,280,815,243,789,wry
374,559,189,379,248,538,280,811,238,786,wry
369,559,192,383,245,544,276,818,234,794,wry
361,546,190,386,226,539,264,805,223,787,wry
361,550,191,387,230,541,265,807,225,788,wry
361,552,194,390,232,544,266,812,226,792,wry
360,556,195,389,239,543,269,811,229,790,wry
358,554,193,389,232,544,264,812,225,793,wry
360,554,194,389,234,546,266,815,226,795,wry
361,555,194,390,237,544,268,813,229,791,wry
361,555,195,391,237,543,270,810,228,789,wry
359,552,192,389,232,538,266,803,225,785,wry
359,553,193,389,235,538,266,801,228,782,wry
363,558,193,389,240,538,269,803,233,781,wry
365,559,194,391,240,538,270,802,233,780,wry
362,555,193,389,234,537,266,800,228,781,wry
362,558,194,391,236,536,270,795,229,775,wry
362,555,192,390,230,531,266,789,226,772,wry
366,560,192,390,238,532,273,790,232,768,wry
366,561,192,392,236,538,271,797,230,775,wry
364,559,191,392,234,539,269,796,228,776,wry
362,557,191,393,228,538,268,795,222,776,wry
364,560,190,393,233,540,270,796,227,776,wry
365,559,188,392,234,538,268,794,229,773,wry
364,559,188,394,232,537,266,790,229,770,wry
365,561,188,397,235,537,265,790,231,770,wry
369,564,184,396,241,537,266,791,237,770,wry
368,564,187,399,240,541,268,798,235,777,wry
373,568,187,400,248,539,269,797,242,773,wry
374,573,190,402,255,547,274,809,246,784,wry
374,572,191,400,255,542,277,802,245,776,wry
374,572,191,401,254,542,276,802,244,777,wry
375,572,191,400,254,536,279,791,244,765,wry
376,572,193,401,256,541,281,800,244,773,wry
378,574,192,401,252,542,278,802,243,776,wry
379,576,193,403,256,544,279,804,246,777,wry
382,580,194,403,259,544,278,806,251,778,wry
382,580,194,402,260,544,279,807,251,779,wry
385,585,192,404,258,550,275,815,254,787,wry
364,569,194,377,258,581,262,888,247,881,wry
366,572,193,378,260,580,261,882,249,876,wry
392,587,183,398,264,532,277,782,261,756,wry
395,588,182,399,256,532,269,783,258,758,wry
388,555,183,388,247,528,278,756,272,760,wry
384,553,185,390,243,534,273,765,269,771,wry
385,554,190,389,244,532,276,762,268,767,wry
379,551,187,387,249,537,281,771,269,777,wry
377,547,184,386,244,536,274,768,265,776,wry
378,549,187,387,249,533,280,763,267,768,wry
374,546,186,387,242,530,272,756,262,764,wry
371,546,187,389,240,531,268,753,262,763,wry
372,548,188,390,243,531,272,754,264,763,wry
368,548,192,390,243,529,270,747,264,757,wry
369,550,190,391,238,529,262,748,263,760,wry
371,577,208,377,257,587,269,899,242,887,wry
398,594,201,408,257,548,280,811,255,783,wry
397,591,201,409,260,548,286,809,255,780,wry
385,556,205,400,254,548,298,785,270,785,wry
387,558,209,404,258,553,297,793,276,791,wry
374,572,213,384,259,581,273,883,241,870,wry
373,571,214,383,255,583,269,888,237,876,wry
374,572,211,378,263,579,274,879,243,869,wry
397,562,205,401,266,536,300,772,285,768,wry
420,547,216,395,300,531,314,728,320,735,wry
422,547,217,394,299,523,310,719,319,723,wry
419,545,219,395,298,521,306,714,320,719,wry
376,567,207,370,268,572,271,871,254,868,wry
379,576,203,393,264,558,284,825,258,808,wry
383,572,202,391,251,560,278,826,246,811,wry
383,570,198,385,245,577,273,865,243,853,wry
407,586,205,384,265,563,294,849,258,821,wry
406,585,197,382,268,548,297,816,257,789,wry
415,594,199,386,273,544,296,809,264,776,wry
411,588,202,388,275,536,296,790,265,762,wry
398,585,205,395,265,548,289,805,257,782,wry
394,589,202,396,263,559,294,818,252,793,wry
398,594,200,393,272,556,302,815,256,785,wry
393,588,194,388,269,557,298,817,256,794,wry
393,588,193,390,264,562,294,824,252,803,wry
390,583,196,388,267,556,294,817,254,796,wry
393,586,196,385,279,550,299,809,263,788,wry
395,586,192,384,282,545,298,799,268,777,wry
400,588,194,386,278,549,301,808,264,782,wry
407,593,201,391,275,551,303,810,261,781,wry
411,593,201,395,273,551,302,810,257,781,wry
394,569,211,375,273,572,286,869,245,851,wry
417,593,200,395,274,542,296,796,265,766,wry
414,593,190,390,268,546,294,800,259,773,wry
422,594,195,389,278,534,297,784,273,752,wry
409,580,208,361,292,541,292,824,275,808,wry
435,599,174,374,279,490,290,708,293,681,wry
413,580,200,359,277,541,291,826,263,806,wry
450,598,183,368,287,504,307,748,279,709,wry
450,598,142,327,266,488,226,717,209,741,wry
449,550,125,318,257,423,261,638,311,620,wry
443,528,134,324,240,428,256,638,264,615,wry
455,521,140,302,255,409,262,627,300,600,wry
424,497,130,281,255,396,248,614,293,606,wry
409,478,137,268,254,378,248,596,303,596,wry
439,490,117,256,243,363,242,578,293,569,wry
419,459,118,241,221,353,236,568,260,560,wry
426,459,137,226,244,339,250,562,271,546,wry
437,454,150,222,245,334,263,570,278,542,wry
435,453,145,217,251,339,261,576,275,548,wry
435,449,138,218,246,331,250,560,289,549,wry
451,582,147,371,227,477,241,702,244,687,wry
457,586,148,369,235,473,248,701,263,685,wry
456,585,135,351,238,467,238,698,270,693,wry
456,571,135,342,241,468,243,705,271,687,wry
465,574,137,354,253,459,245,684,295,685,wry
470,570,153,340,263,442,248,671,313,680,wry
452,572,177,288,271,434,257,683,304,675,wry
467,538,150,318,271,440,254,671,307,660,wry
515,595,142,331,266,452,270,676,340,698,wry
511,577,138,327,277,433,270,671,352,667,wry
522,587,127,329,281,434,274,671,356,671,wry
538,585,126,321,292,433,292,675,381,671,wry
537,577,131,324,295,434,289,673,364,671,wry
539,574,149,328,307,434,309,682,384,674,wry
545,578,153,324,307,433,310,678,376,673,wry
532,550,171,306,326,434,328,680,424,665,wry
535,551,174,309,333,438,328,680,425,669,wry
541,560,161,303,329,438,329,677,422,670,wry
572,606,149,290,326,441,321,696,428,685,wry
566,580,164,288,339,437,340,699,436,680,wry
554,569,184,295,334,441,339,691,414,678,wry
568,577,186,302,343,444,347,693,430,680,wry
560,581,179,300,357,442,347,690,439,686,wry
581,587,180,307,369,442,362,693,459,682,wry
587,582,183,306,368,446,367,697,459,689,wry
595,590,176,313,374,449,374,698,470,690,wry
589,588,199,327,384,455,373,701,474,698,wry
595,588,203,328,380,455,376,701,468,695,wry
594,583,210,329,381,455,380,700,465,694,wry
586,578,212,331,375,453,375,695,458,693,wry
584,578,214,334,377,455,372,695,455,696,wry
586,576,210,330,379,456,370,696,461,698,wry
586,573,217,335,375,455,376,697,464,694,wry
592,576,215,328,381,458,379,702,453,697,wry
600,585,200,316,385,458,375,704,463,700,wry
606,588,201,317,385,456,381,704,477,697,wry
608,579,206,320,387,456,382,703,484,694,wry
602,579,213,322,389,457,385,699,487,693,wry
597,577,205,317,394,455,382,697,487,693,wry
602,570,205,314,393,453,381,695,487,692,wry
587,556,213,321,395,450,380,690,491,694,wry
593,552,208,319,395,450,384,692,493,691,wry
578,548,207,319,402,450,381,686,490,694,wry
574,550,206,316,402,449,385,687,492,694,wry
569,545,210,314,401,447,388,689,495,694,wry
581,540,207,313,402,448,380,684,487,693,wry
585,545,209,308,402,445,386,683,489,691,wry
590,546,204,307,407,442,381,679,488,693,wry
599,547,198,305,406,442,381,681,489,692,wry
602,542,201,303,401,441,378,680,482,690,wry
602,539,201,303,398,442,377,678,481,688,wry
600,537,204,303,398,441,372,673,474,688,wry
601,537,204,302,396,440,371,673,473,687,wry
593,530,205,305,399,440,365,668,467,689,wry
595,528,207,306,396,440,368,672,472,688,wry
598,530,199,303,394,439,366,672,472,687,wry
597,530,208,310,398,443,364,672,470,688,wry
599,527,207,309,396,444,365,675,469,689,wry
604,531,207,309,392,443,366,678,473,688,wry
603,533,208,313,393,446,367,681,475,689,wry
605,537,208,314,393,447,369,682,477,688,wry
601,535,208,317,395,447,371,683,482,690,wry
594,535,214,321,401,449,372,682,481,692,wry
600,530,213,317,388,447,375,685,482,687,wry
593,529,217,319,389,447,379,687,486,685,wry
595,532,214,317,389,448,379,689,485,686,wry
601,536,215,320,385,451,377,691,482,686,wry
608,535,212,319,387,452,373,693,480,690,wry
606,555,209,325,408,458,367,691,478,700,wry
608,538,210,322,401,456,362,694,472,699,wry
614,542,214,326,404,458,360,693,470,699,wry
610,542,204,324,404,457,355,689,466,701,wry
607,547,214,321,407,458,351,690,462,706,wry
614,557,201,322,408,462,357,698,472,706,wry
618,562,204,325,406,463,369,701,480,703,wry
617,564,212,326,410,464,368,701,478,706,wry
621,566,208,330,410,465,364,704,481,712,wry
616,554,215,333,407,467,356,702,468,711,wry
621,562,215,335,410,469,361,707,478,715,wry
617,566,218,338,410,473,361,708,476,714,wry
610,569,227,340,410,475,373,712,480,710,wry
614,570,217,344,409,474,367,713,484,719,wry
614,564,219,346,402,475,368,715,482,717,wry
618,558,212,339,391,475,363,718,471,718,wry
618,560,214,342,393,478,360,717,469,718,wry
618,560,218,345,393,480,360,720,469,719,wry
616,560,215,348,395,479,360,723,478,725,wry
610,560,211,350,397,480,359,722,480,728,wry
614,563,210,354,396,481,359,724,482,729,wry
612,565,212,360,398,484,361,726,484,733,wry
609,567,212,362,400,486,361,725,483,734,wry
610,569,210,361,402,485,362,725,485,734,wry
615,571,209,359,400,485,363,726,485,733,wry
609,569,212,361,403,486,360,725,483,735,wry
608,573,216,362,403,487,363,726,484,734,wry
618,576,217,360,398,488,364,729,481,731,wry
578,538,220,343,392,481,382,727,486,729,wry
619,577,212,368,399,490,358,730,479,737,wry
619,575,213,372,397,493,359,732,479,738,wry
576,534,222,351,390,482,380,729,487,732,wry
608,580,221,377,396,495,358,726,475,734,wry
612,566,226,378,384,498,357,735,464,735,wry
611,579,224,379,389,502,357,733,459,735,wry
613,598,214,378,394,505,350,733,460,740,wry
572,562,221,357,401,497,366,728,470,745,wry
576,555,221,357,393,495,370,731,475,744,wry
584,564,220,354,387,491,369,727,473,741,wry
587,565,214,352,381,491,370,731,471,742,wry
581,568,215,357,380,491,379,737,487,743,wry
576,565,212,357,384,491,376,738,488,746,wry
588,572,211,358,378,494,370,739,478,742,wry
581,565,218,364,382,497,370,736,475,743,wry
584,571,223,366,379,498,375,739,477,739,wry
586,571,225,365,379,499,376,739,475,738,wry
588,574,225,364,382,501,374,741,473,740,wry
584,579,227,369,383,500,377,744,484,745,wry
587,584,225,374,386,506,370,743,474,747,wry
583,587,227,375,389,508,370,743,472,750,wry
589,588,223,378,388,510,367,745,473,751,wry
594,589,216,380,386,511,365,748,474,754,wry
597,586,217,379,382,509,367,749,477,752,wry
597,587,217,380,385,510,366,750,477,755,wry
595,586,217,378,383,507,372,751,482,753,wry
598,594,213,374,379,504,377,753,487,751,wry
603,598,210,375,376,508,377,754,483,749,wry
606,602,214,377,378,510,379,754,481,749,wry
606,609,220,380,385,513,377,754,478,751,wry
600,615,217,384,386,512,374,754,479,756,wry
589,609,220,385,384,511,370,755,479,757,wry
580,601,225,387,381,513,374,757,478,755,wry
583,610,222,385,382,516,371,758,475,758,wry
574,608,234,382,383,513,382,758,480,750,wry
566,611,237,385,384,514,379,758,479,753,wry
585,637,240,369,378,509,384,767,475,751,wry
587,659,235,362,395,508,385,765,480,757,wry
574,649,246,364,395,490,374,751,486,747,wry
582,667,226,348,402,496,373,748,476,750,wry
